1.21755818189832924e-05 6.53329665331084760e-05
2.36609796977742411e-05 2.25099101194495350e-05
1.06797051682818873e-04 3.21006286060511199e-04
2.67271815500269181e-03 3.35749420111595672e-03
1.21511594737494684e-02 2.69010430665569391e-03
1.78268824118560043e-01 1.47521465555452600e-04
3.54086720695496293e-01 1.35351889027470547e-03
7.92278444742018584e-01 3.48276072034740099e-06
