1.10872401122014822e-09 4.95174889779163244e-05
2.20981923702384102e-09 5.91093014409008423e-08
1.06247591066529179e-08 1.30839429649973777e-05
2.06573568966078242e-07 8.11731344447098784e-06
1.01362324237919796e-06 8.19680660998081795e-08
1.78405956738929885e-05 7.35377736537636697e-06
3.67080335665629829e-05 8.29214645163803755e-06
9.11961361567576205e-05 9.28747414654703890e-07
